source,target,speed,cost,type,id,length
to_a3606,from_a-3183,5.74,1.5993031358885017,internal,:a3182_12,9.18
to_a3606,from_a-3618,11.53,1.3486556808326107,internal,:a3182_13,15.55
to_a3606,from_a3627,10.24,0.3642578125,internal,:a3182_14,3.73
to_a3606,from_a-3606,3.65,0.3643835616438356,internal,:a3182_15,1.33
to_a3606,d_a3182,1.0,1e-07,destination_node,to_a3606_d_a3182,1e-07
from_a3609,to_a3609,13.89,9.241900647948164,real,a3609,128.37
to_a3609,from_a-3194,6.63,0.5686274509803921,internal,:a3193_1,3.77
to_a3609,d_a3193,1.0,1e-07,destination_node,to_a3609_d_a3193,1e-07
from_a3615,to_a3615,13.89,6.162706983441324,real,a3615,85.6
to_a3615,from_a-3985,13.42,1.247391952309985,internal,:a3614_12,16.74
to_a3615,from_a3994,13.89,1.3628509719222461,internal,:a3614_13,18.93
to_a3615,from_a3992,8.0,0.50875,internal,:a3614_14,4.07
to_a3615,from_a-3615,3.65,0.39452054794520547,internal,:a3614_15,1.44
to_a3615,d_a3614,1.0,1e-07,destination_node,to_a3615_d_a3614,1e-07
from_a3618,to_a3618,13.89,14.776817854571634,real,a3618,205.25
to_a3618,from_a3627,9.05,1.3160220994475138,internal,:a3182_4,11.91
to_a3618,from_a-3606,12.55,1.4756972111553783,internal,:a3182_5,18.52
to_a3618,from_a-3183,7.44,0.8763440860215053,internal,:a3182_6,6.52
to_a3618,from_a-3618,3.65,0.39452054794520547,internal,:a3182_7,1.44
to_a3618,d_a3182,1.0,1e-07,destination_node,to_a3618_d_a3182,1e-07
from_a3627,to_a3627,13.89,6.250539956803455,real,a3627,86.82
to_a3627,from_a4102,6.51,1.3870967741935483,internal,:a3626_8,9.03
to_a3627,from_a4120,13.89,1.036717062634989,internal,:a3626_9,14.4
to_a3627,from_a4106,8.0,0.50875,internal,:a3626_10,4.07
to_a3627,from_a-3627,3.65,0.39452054794520547,internal,:a3626_11,1.44
to_a3627,d_a3626,1.0,1e-07,destination_node,to_a3627_d_a3626,1e-07
from_a37,to_a37,13.89,5.836573074154067,real,a37,81.07
to_a37,from_a-260,5.47,1.780621572212066,internal,:a36_0,9.74
to_a37,from_a317,13.89,1.2275017998560116,internal,:a36_1,17.05
to_a37,from_a-37,3.65,0.39452054794520547,internal,:a36_2,1.44
to_a37,d_a36,1.0,1e-07,destination_node,to_a37_d_a36,1e-07
from_a3736,to_a3736,13.89,13.65010799136069,real,a3736,189.6
to_a3736,from_a-2885,3.9,0.6615384615384615,internal,:a2884_1,2.58
to_a3736,d_a2884,1.0,1e-07,destination_node,to_a3736_d_a2884,1e-07
from_a3738,to_a3738,13.89,13.880489560835134,real,a3738,192.8
to_a3738,from_a-3738,3.65,1.2794520547945205,internal,:a3737_0,4.67
to_a3738,d_a3737,1.0,1e-07,destination_node,to_a3738_d_a3737,1e-07
from_a3746,to_a3746,13.89,6.538516918646508,real,a3746,90.82
to_a3746,from_a-4228,6.25,0.8528,internal,:a3745_1,5.33
to_a3746,d_a3745,1.0,1e-07,destination_node,to_a3746_d_a3745,1e-07
from_a3850,to_a3850,13.89,8.493160547156227,real,a3850,117.97
to_a3850,from_a4261,5.47,1.780621572212066,internal,:a2774_5,9.74
to_a3850,from_a-3339,9.75,1.66974358974359,internal,:a2774_6,16.28
to_a3850,from_a-2775,13.89,1.691144708423326,internal,:a2774_7,23.49
to_a3850,from_a-3318,9.73,2.2086330935251794,internal,:a2774_8,21.49
to_a3850,from_a-3850,3.65,0.39452054794520547,internal,:a2774_9,1.44
to_a3850,d_a2774,1.0,1e-07,destination_node,to_a3850_d_a2774,1e-07
from_a3852,to_a3852,13.89,6.162706983441324,real,a3852,85.6
to_a3852,from_a-4262,8.37,1.2043010752688172,internal,:a3851_6,10.08
to_a3852,from_a4267,8.0,1.77375,internal,:a3851_7,14.19
to_a3852,from_a-3852,3.65,0.39452054794520547,internal,:a3851_8,1.44
to_a3852,d_a3851,1.0,1e-07,destination_node,to_a3852_d_a3851,1e-07
from_a3856,to_a3856,13.89,13.03599712023038,real,a3856,181.07
to_a3856,from_a4270,5.47,1.780621572212066,internal,:a3855_3,9.74
to_a3856,from_a4269,7.42,2.6024258760107815,internal,:a3855_4,19.31
to_a3856,from_a-3856,3.65,0.39452054794520547,internal,:a3855_5,1.44
to_a3856,d_a3855,1.0,1e-07,destination_node,to_a3856_d_a3855,1e-07
from_a3963,to_a3963,13.89,9.241900647948164,real,a3963,128.37
to_a3963,from_a-3485,4.2,0.3,internal,:a3484_1,1.26
to_a3963,d_a3484,1.0,1e-07,destination_node,to_a3963_d_a3484,1e-07
from_a3975,to_a3975,13.89,13.65010799136069,real,a3975,189.6
to_a3975,from_a-3498,3.9,0.6615384615384615,internal,:a3497_1,2.58
to_a3975,d_a3497,1.0,1e-07,destination_node,to_a3975_d_a3497,1e-07
from_a3985,to_a3985,13.89,8.493160547156227,real,a3985,117.97
to_a3985,from_a3994,5.47,1.780621572212066,internal,:a3614_8,9.74
to_a3985,from_a3992,13.42,1.247391952309985,internal,:a3614_9,16.74
to_a3985,from_a-3615,13.89,0.4110871130309575,internal,:a3614_10,5.71
to_a3985,from_a-3985,3.65,0.39452054794520547,internal,:a3614_11,1.44
to_a3985,d_a3614,1.0,1e-07,destination_node,to_a3985_d_a3614,1e-07
from_a3992,to_a3992,13.89,6.681065514758819,real,a3992,92.8
to_a3992,from_a-3992,3.65,1.2794520547945205,internal,:a3991_0,4.67
to_a3992,d_a3991,1.0,1e-07,destination_node,to_a3992_d_a3991,1e-07
from_a3994,to_a3994,13.89,12.998560115190784,real,a3994,180.55
to_a3994,from_a-4326,4.12,1.1601941747572815,internal,:a3993_1,4.78
to_a3994,d_a3993,1.0,1e-07,destination_node,to_a3994_d_a3993,1e-07
from_a4102,to_a4102,13.89,13.65010799136069,real,a4102,189.6
to_a4102,from_a-4332,3.9,0.6615384615384615,internal,:a4101_1,2.58
to_a4102,d_a4101,1.0,1e-07,destination_node,to_a4102_d_a4101,1e-07
from_a4106,to_a4106,13.89,13.65010799136069,real,a4106,189.6
to_a4106,from_a-4323,6.08,1.2730263157894737,internal,:a4105_0,7.74
to_a4106,d_a4105,1.0,1e-07,destination_node,to_a4106_d_a4105,1e-07
from_a4120,to_a4120,13.89,6.681065514758819,real,a4120,92.8
to_a4120,from_a-4120,3.65,1.2794520547945205,internal,:a4119_0,4.67
to_a4120,d_a4119,1.0,1e-07,destination_node,to_a4120_d_a4119,1e-07
from_a4228,to_a4228,13.89,15.295176385889128,real,a4228,212.45
to_a4228,from_a-3746,4.0,0.445,internal,:a3745_0,1.78
to_a4228,d_a3745,1.0,1e-07,destination_node,to_a4228_d_a3745,1e-07
from_a4261,to_a4261,13.89,13.03599712023038,real,a4261,181.07
to_a4261,from_a-4269,10.77,0.9870009285051069,internal,:a4260_3,10.63
to_a4261,from_a-4273,8.0,0.42125,internal,:a4260_4,3.37
to_a4261,from_a-4261,3.65,0.39452054794520547,internal,:a4260_5,1.44
to_a4261,d_a4260,1.0,1e-07,destination_node,to_a4261_d_a4260,1e-07
from_a4262,to_a4262,13.89,15.295176385889128,real,a4262,212.45
to_a4262,from_a4267,13.89,0.8812095032397408,internal,:a3851_3,12.24
to_a4262,from_a-3852,9.65,0.34300518134715025,internal,:a3851_4,3.31
to_a4262,from_a-4262,3.65,0.39452054794520547,internal,:a3851_5,1.44
to_a4262,d_a3851,1.0,1e-07,destination_node,to_a4262_d_a3851,1e-07
from_a4267,to_a4267,13.89,6.585313174946004,real,a4267,91.47
to_a4267,from_a-4270,6.63,0.5686274509803921,internal,:a4266_0,3.77
to_a4267,d_a4266,1.0,1e-07,destination_node,to_a4267_d_a4266,1e-07
from_a4269,to_a4269,13.89,8.953923686105112,real,a4269,124.37
to_a4269,from_a-4273,10.77,0.9870009285051069,internal,:a4260_0,10.63
to_a4269,from_a-4261,11.94,1.100502512562814,internal,:a4260_1,13.14
to_a4269,from_a-4269,3.65,0.39452054794520547,internal,:a4260_2,1.44
to_a4269,d_a4260,1.0,1e-07,destination_node,to_a4269_d_a4260,1e-07
from_a4270,to_a4270,13.89,9.241900647948164,real,a4270,128.37
to_a4270,from_a-4267,4.2,0.3,internal,:a4266_1,1.26
to_a4270,d_a4266,1.0,1e-07,destination_node,to_a4270_d_a4266,1e-07
from_a4272,to_a4272,13.89,8.493160547156227,real,a4272,117.97
to_a4272,from_a3963,13.89,1.6882649388048956,internal,:a3363_0,23.45
to_a4272,from_a-3490,13.89,1.691144708423326,internal,:a3363_1,23.49
to_a4272,from_a-3364,7.42,2.6024258760107815,internal,:a3363_2,19.31
to_a4272,from_a-4272,3.65,0.39452054794520547,internal,:a3363_3,1.44
to_a4272,d_a3363,1.0,1e-07,destination_node,to_a4272_d_a3363,1e-07
from_a4273,to_a4273,13.89,13.362131029517638,real,a4273,185.6
to_a4273,from_a-4261,6.51,1.3870967741935483,internal,:a4260_6,9.03
to_a4273,from_a-4269,11.94,1.100502512562814,internal,:a4260_7,13.14
to_a4273,from_a-4273,3.65,0.39452054794520547,internal,:a4260_8,1.44
to_a4273,d_a4260,1.0,1e-07,destination_node,to_a4273_d_a4260,1e-07
from_a4277,to_a4277,13.89,13.554355651547876,real,a4277,188.27
to_a4277,from_a-4277,3.65,1.2794520547945205,internal,:a4276_0,4.67
to_a4277,d_a4276,1.0,1e-07,destination_node,to_a4277_d_a4276,1e-07
from_a4308,to_a4308,13.89,13.73794096472282,real,a4308,190.82
to_a4308,from_a-4308,3.65,1.2794520547945205,internal,:a4307_0,4.67
to_a4308,d_a4307,1.0,1e-07,destination_node,to_a4308_d_a4307,1e-07
from_a4323,to_a4323,13.89,13.50755939524838,real,a4323,187.62
to_a4323,from_a-4106,3.9,0.6615384615384615,internal,:a4105_1,2.58
to_a4323,d_a4105,1.0,1e-07,destination_node,to_a4323_d_a4105,1e-07
from_a4326,to_a4326,13.89,9.107271418286537,real,a4326,126.5
to_a4326,from_a-3994,6.49,2.211093990755008,internal,:a3993_0,14.35
to_a4326,d_a3993,1.0,1e-07,destination_node,to_a4326_d_a3993,1e-07
from_a4332,to_a4332,13.89,13.50755939524838,real,a4332,187.62
to_a4332,from_a-4102,6.08,1.2730263157894737,internal,:a4101_0,7.74
to_a4332,d_a4101,1.0,1e-07,destination_node,to_a4332_d_a4101,1e-07
from_a4443,to_a4443,13.89,6.681065514758819,real,a4443,92.8
to_a4443,from_a-4443,3.65,1.2794520547945205,internal,:a4442_0,4.67
to_a4443,d_a4442,1.0,1e-07,destination_node,to_a4443_d_a4442,1e-07
from_a4455,to_a4455,13.89,6.681065514758819,real,a4455,92.8
to_a4455,from_a-4455,3.65,1.2794520547945205,internal,:a4454_0,4.67
to_a4455,d_a4454,1.0,1e-07,destination_node,to_a4455_d_a4454,1e-07
from_a454,to_a454,13.89,8.493160547156227,real,a454,117.97
to_a454,from_a875,12.73,1.1798900235663785,internal,:a332_3,15.02
to_a454,from_a-333,7.42,2.6024258760107815,internal,:a332_4,19.31
to_a454,from_a-454,3.65,0.39452054794520547,internal,:a332_5,1.44
to_a454,d_a332,1.0,1e-07,destination_node,to_a454_d_a332,1e-07
from_a457,to_a457,13.89,14.983441324694024,real,a457,208.12
to_a457,from_a769,9.05,1.5392265193370165,internal,:a153_0,13.93
to_a457,from_a-154,13.89,1.2224622030237582,internal,:a153_1,16.98
to_a457,from_a768,9.75,0.28307692307692306,internal,:a153_2,2.76
to_a457,from_a-457,3.65,0.36164383561643837,internal,:a153_3,1.32
to_a457,d_a153,1.0,1e-07,destination_node,to_a457_d_a153,1e-07
from_a467,to_a467,13.89,13.219582433405327,real,a467,183.62
to_a467,from_a496,7.02,1.51994301994302,internal,:a466_4,10.67
to_a467,from_a490,13.89,1.1792656587473,internal,:a466_5,16.38
to_a467,from_a-484,7.44,0.6532258064516129,internal,:a466_6,4.86
to_a467,from_a-467,3.65,0.39452054794520547,internal,:a466_7,1.44
to_a467,d_a466,1.0,1e-07,destination_node,to_a467_d_a466,1e-07
from_a47,to_a47,13.89,5.836573074154067,real,a47,81.07
to_a47,from_a601,7.65,1.684967320261438,internal,:a46_10,12.89
to_a47,from_a-313,13.89,1.6882649388048956,internal,:a46_11,23.45
to_a47,from_a-299,13.89,0.46652267818574517,internal,:a46_12,6.48
to_a47,from_a-261,7.42,0.8086253369272237,internal,:a46_13,6.0
to_a47,from_a-47,3.65,0.39452054794520547,internal,:a46_14,1.44
to_a47,d_a46,1.0,1e-07,destination_node,to_a47_d_a46,1e-07
from_a473,to_a473,13.89,6.162706983441324,real,a473,85.6
to_a473,from_a602,13.42,1.247391952309985,internal,:a472_8,16.74
to_a473,from_a654,13.89,1.3628509719222461,internal,:a472_9,18.93
to_a473,from_a-601,8.0,0.50875,internal,:a472_10,4.07
to_a473,from_a-473,3.65,0.39452054794520547,internal,:a472_11,1.44
to_a473,d_a472,1.0,1e-07,destination_node,to_a473_d_a472,1e-07
from_a484,to_a484,13.89,15.295176385889128,real,a484,212.45
to_a484,from_a-467,5.74,1.5993031358885017,internal,:a466_8,9.18
to_a484,from_a496,13.89,1.1036717062634989,internal,:a466_9,15.33
to_a484,from_a490,10.47,0.42215854823304677,internal,:a466_10,4.42
to_a484,from_a-484,3.65,0.39452054794520547,internal,:a466_11,1.44
to_a484,d_a466,1.0,1e-07,destination_node,to_a484_d_a466,1e-07
from_a490,to_a490,13.89,6.162706983441324,real,a490,85.6
to_a490,from_a1898,7.65,1.684967320261438,internal,:a489_5,12.89
to_a490,from_a-2483,13.42,1.247391952309985,internal,:a489_6,16.74
to_a490,from_a2508,13.89,1.3628509719222461,internal,:a489_7,18.93
to_a490,from_a2490,8.0,0.50875,internal,:a489_8,4.07
to_a490,from_a-490,3.65,0.39452054794520547,internal,:a489_9,1.44
to_a490,d_a489,1.0,1e-07,destination_node,to_a490_d_a489,1e-07
from_a496,to_a496,13.89,13.03599712023038,real,a496,181.07
to_a496,from_a2276,7.65,1.684967320261438,internal,:a495_10,12.89
to_a496,from_a2278,13.89,1.6882649388048956,internal,:a495_11,23.45
to_a496,from_a2279,13.89,0.46652267818574517,internal,:a495_12,6.48
to_a496,from_a1900,7.42,0.8086253369272237,internal,:a495_13,6.0
to_a496,from_a-496,3.65,0.39452054794520547,internal,:a495_14,1.44
to_a496,d_a495,1.0,1e-07,destination_node,to_a496_d_a495,1e-07
from_a5,to_a5,13.89,6.681065514758819,real,a5,92.8
to_a5,from_a310,13.89,0.007199424046076314,internal,:a4_1,0.1
to_a5,d_a4,1.0,1e-07,destination_node,to_a5_d_a4,1e-07
from_a601,to_a601,13.89,6.162706983441324,real,a601,85.6
to_a601,from_a-473,6.51,1.3870967741935483,internal,:a472_12,9.03
to_a601,from_a602,13.89,1.3743700503959682,internal,:a472_13,19.09
to_a601,from_a654,8.71,0.5442020665901263,internal,:a472_14,4.74
to_a601,from_a-601,3.65,0.39452054794520547,internal,:a472_15,1.44
to_a601,d_a472,1.0,1e-07,destination_node,to_a601_d_a472,1e-07
from_a602,to_a602,13.89,8.493160547156227,real,a602,117.97
to_a602,from_a-15,5.47,1.780621572212066,internal,:a14_8,9.74
to_a602,from_a-1216,13.89,1.3628509719222461,internal,:a14_9,18.93
to_a602,from_a-1029,8.71,0.7095292766934557,internal,:a14_10,6.18
to_a602,from_a-602,3.65,0.39452054794520547,internal,:a14_11,1.44
to_a602,d_a14,1.0,1e-07,destination_node,to_a602_d_a14,1e-07
from_a654,to_a654,13.89,12.710583153347732,real,a654,176.55
to_a654,from_a1029,5.47,1.780621572212066,internal,:a653_18,9.74
to_a654,from_a1040,8.54,1.9121779859484778,internal,:a653_19,16.33
to_a654,from_a1060,13.89,1.6882649388048956,internal,:a653_20,23.45
to_a654,from_a1030,13.89,0.2944564434845212,internal,:a653_21,4.09
to_a654,from_a-880,7.42,0.8086253369272237,internal,:a653_22,6.0
to_a654,from_a-654,3.65,0.39452054794520547,internal,:a653_23,1.44
to_a654,d_a653,1.0,1e-07,destination_node,to_a654_d_a653,1e-07
from_a768,to_a768,13.89,13.362131029517638,real,a768,185.6
to_a768,from_a1065,6.51,1.3870967741935483,internal,:a767_0,9.03
to_a768,from_a1067,13.89,1.036717062634989,internal,:a767_1,14.4
to_a768,from_a1089,8.0,0.50875,internal,:a767_2,4.07
to_a768,from_a-768,3.65,0.39452054794520547,internal,:a767_3,1.44
to_a768,d_a767,1.0,1e-07,destination_node,to_a768_d_a767,1e-07
from_a769,to_a769,13.89,8.493160547156227,real,a769,117.97
to_a769,from_a-3,13.42,1.247391952309985,internal,:a2_4,16.74
to_a769,from_a1201,13.89,1.3851691864650826,internal,:a2_5,19.24
to_a769,from_a27,7.42,0.9339622641509434,internal,:a2_6,6.93
to_a769,from_a-769,3.65,0.39452054794520547,internal,:a2_7,1.44
to_a769,d_a2,1.0,1e-07,destination_node,to_a769_d_a2,1e-07
from_a875,to_a875,13.89,6.297336213102952,real,a875,87.47
to_a875,from_a2474,6.51,1.3870967741935483,internal,:a874_8,9.03
to_a875,from_a1890,13.89,1.1792656587473,internal,:a874_9,16.38
to_a875,from_a1204,10.47,0.39446036294173825,internal,:a874_10,4.13
to_a875,from_a-875,3.65,0.39452054794520547,internal,:a874_11,1.44
to_a875,d_a874,1.0,1e-07,destination_node,to_a875_d_a874,1e-07
from_a880,to_a880,13.89,8.493160547156227,real,a880,117.97
to_a880,from_a-654,5.47,1.780621572212066,internal,:a653_24,9.74
to_a880,from_a1029,8.54,1.9121779859484778,internal,:a653_25,16.33
to_a880,from_a1040,13.89,1.491720662347012,internal,:a653_26,20.72
to_a880,from_a1060,13.89,0.1864650827933765,internal,:a653_27,2.59
to_a880,from_a1030,9.73,0.2291880781089414,internal,:a653_28,2.23
to_a880,from_a-880,3.65,0.34794520547945207,internal,:a653_29,1.27
to_a880,d_a653,1.0,1e-07,destination_node,to_a880_d_a653,1e-07
from_a922,to_a922,13.89,12.710583153347732,real,a922,176.55
to_a922,from_a-1030,5.47,1.780621572212066,internal,:a921_8,9.74
to_a922,from_a-2014,13.42,1.247391952309985,internal,:a921_9,16.74
to_a922,from_a2480,8.94,0.5134228187919463,internal,:a921_10,4.59
to_a922,from_a-922,3.65,0.39452054794520547,internal,:a921_11,1.44
to_a922,d_a921,1.0,1e-07,destination_node,to_a922_d_a921,1e-07
o_a2291,from_a-2292,1.0,1e-07,origin_node,o_a2291_from_a-2292,1e-07
o_a2291,from_a2622,1.0,1e-07,origin_node,o_a2291_from_a2622,1e-07
o_a767,from_a-768,1.0,1e-07,origin_node,o_a767_from_a-768,1e-07
o_a767,from_a1065,1.0,1e-07,origin_node,o_a767_from_a1065,1e-07
o_a767,from_a1067,1.0,1e-07,origin_node,o_a767_from_a1067,1e-07
o_a767,from_a1089,1.0,1e-07,origin_node,o_a767_from_a1089,1e-07
o_a266,from_a-267,1.0,1e-07,origin_node,o_a266_from_a-267,1e-07
o_a266,from_a484,1.0,1e-07,origin_node,o_a266_from_a484,1e-07
o_a2514,from_a-2515,1.0,1e-07,origin_node,o_a2514_from_a-2515,1e-07
o_a2514,from_a3148,1.0,1e-07,origin_node,o_a2514_from_a3148,1e-07
o_a2514,from_a3149,1.0,1e-07,origin_node,o_a2514_from_a3149,1e-07
o_a3991,from_a-3992,1.0,1e-07,origin_node,o_a3991_from_a-3992,1e-07
o_a2171,from_a-2172,1.0,1e-07,origin_node,o_a2171_from_a-2172,1e-07
o_a2171,from_a2483,1.0,1e-07,origin_node,o_a2171_from_a2483,1e-07
o_a2171,from_a3500,1.0,1e-07,origin_node,o_a2171_from_a3500,1e-07
o_a2171,from_a3501,1.0,1e-07,origin_node,o_a2171_from_a3501,1e-07
o_a2045,from_a-2046,1.0,1e-07,origin_node,o_a2045_from_a-2046,1e-07
o_a2045,from_a-2400,1.0,1e-07,origin_node,o_a2045_from_a-2400,1e-07
o_a2045,from_a-2880,1.0,1e-07,origin_node,o_a2045_from_a-2880,1e-07
o_a2045,from_a-3357,1.0,1e-07,origin_node,o_a2045_from_a-3357,1e-07
o_a4276,from_a-4277,1.0,1e-07,origin_node,o_a4276_from_a-4277,1e-07
o_a3993,from_a-3994,1.0,1e-07,origin_node,o_a3993_from_a-3994,1e-07
o_a3993,from_a-4326,1.0,1e-07,origin_node,o_a3993_from_a-4326,1e-07
o_a3354,from_a-3355,1.0,1e-07,origin_node,o_a3354_from_a-3355,1e-07
o_a3354,from_a-3362,1.0,1e-07,origin_node,o_a3354_from_a-3362,1e-07
o_a3354,from_a4272,1.0,1e-07,origin_node,o_a3354_from_a4272,1e-07
o_a3354,from_a4273,1.0,1e-07,origin_node,o_a3354_from_a4273,1e-07
o_a3354,from_a4277,1.0,1e-07,origin_node,o_a3354_from_a4277,1e-07
o_a2473,from_a-2474,1.0,1e-07,origin_node,o_a2473_from_a-2474,1e-07
o_a2473,from_a-2622,1.0,1e-07,origin_node,o_a2473_from_a-2622,1e-07
o_a2473,from_a-3467,1.0,1e-07,origin_node,o_a2473_from_a-3467,1e-07
o_a3193,from_a-3194,1.0,1e-07,origin_node,o_a3193_from_a-3194,1e-07
o_a3193,from_a-3609,1.0,1e-07,origin_node,o_a3193_from_a-3609,1e-07
o_a489,from_a-2483,1.0,1e-07,origin_node,o_a489_from_a-2483,1e-07
o_a489,from_a-490,1.0,1e-07,origin_node,o_a489_from_a-490,1e-07
o_a489,from_a1898,1.0,1e-07,origin_node,o_a489_from_a1898,1e-07
o_a489,from_a2490,1.0,1e-07,origin_node,o_a489_from_a2490,1e-07
o_a489,from_a2508,1.0,1e-07,origin_node,o_a489_from_a2508,1e-07
o_a1,from_a11,1.0,1e-07,origin_node,o_a1_from_a11,1e-07
o_a1,from_a15,1.0,1e-07,origin_node,o_a1_from_a15,1e-07
o_a1,from_a3,1.0,1e-07,origin_node,o_a1_from_a3,1e-07
o_a1,from_a5,1.0,1e-07,origin_node,o_a1_from_a5,1e-07
o_a2,from_a-3,1.0,1e-07,origin_node,o_a2_from_a-3,1e-07
o_a2,from_a-769,1.0,1e-07,origin_node,o_a2_from_a-769,1e-07
o_a2,from_a1201,1.0,1e-07,origin_node,o_a2_from_a1201,1e-07
o_a2,from_a27,1.0,1e-07,origin_node,o_a2_from_a27,1e-07
o_a26,from_a-27,1.0,1e-07,origin_node,o_a26_from_a-27,1e-07
o_a26,from_a152,1.0,1e-07,origin_node,o_a26_from_a152,1e-07
o_a26,from_a154,1.0,1e-07,origin_node,o_a26_from_a154,1e-07
o_a26,from_a156,1.0,1e-07,origin_node,o_a26_from_a156,1e-07
o_a282,from_a-2509,1.0,1e-07,origin_node,o_a282_from_a-2509,1e-07
o_a282,from_a-283,1.0,1e-07,origin_node,o_a282_from_a-283,1e-07
o_a282,from_a298,1.0,1e-07,origin_node,o_a282_from_a298,1e-07
o_a282,from_a299,1.0,1e-07,origin_node,o_a282_from_a299,1e-07
o_a282,from_a467,1.0,1e-07,origin_node,o_a282_from_a467,1e-07
o_a2774,from_a-2775,1.0,1e-07,origin_node,o_a2774_from_a-2775,1e-07
o_a2774,from_a-3318,1.0,1e-07,origin_node,o_a2774_from_a-3318,1e-07
o_a2774,from_a-3339,1.0,1e-07,origin_node,o_a2774_from_a-3339,1e-07
o_a2774,from_a-3850,1.0,1e-07,origin_node,o_a2774_from_a-3850,1e-07
o_a2774,from_a4261,1.0,1e-07,origin_node,o_a2774_from_a4261,1e-07
o_a22,from_a-23,1.0,1e-07,origin_node,o_a22_from_a-23,1e-07
o_a22,from_a31,1.0,1e-07,origin_node,o_a22_from_a31,1e-07
o_a22,from_a37,1.0,1e-07,origin_node,o_a22_from_a37,1e-07
o_a22,from_a47,1.0,1e-07,origin_node,o_a22_from_a47,1e-07
o_a2776,from_a-2777,1.0,1e-07,origin_node,o_a2776_from_a-2777,1e-07
o_a2776,from_a-3200,1.0,1e-07,origin_node,o_a2776_from_a-3200,1e-07
o_a2776,from_a3317,1.0,1e-07,origin_node,o_a2776_from_a3317,1e-07
o_a2776,from_a3318,1.0,1e-07,origin_node,o_a2776_from_a3318,1e-07
o_a2776,from_a3324,1.0,1e-07,origin_node,o_a2776_from_a3324,1e-07
o_a2776,from_a3336,1.0,1e-07,origin_node,o_a2776_from_a3336,1e-07
o_a14,from_a-1029,1.0,1e-07,origin_node,o_a14_from_a-1029,1e-07
o_a14,from_a-1216,1.0,1e-07,origin_node,o_a14_from_a-1216,1e-07
o_a14,from_a-15,1.0,1e-07,origin_node,o_a14_from_a-15,1e-07
o_a14,from_a-602,1.0,1e-07,origin_node,o_a14_from_a-602,1e-07
o_a2462,from_a-2463,1.0,1e-07,origin_node,o_a2462_from_a-2463,1e-07
o_a2462,from_a2880,1.0,1e-07,origin_node,o_a2462_from_a2880,1e-07
o_a2462,from_a2881,1.0,1e-07,origin_node,o_a2462_from_a2881,1e-07
o_a2462,from_a2885,1.0,1e-07,origin_node,o_a2462_from_a2885,1e-07
o_a2462,from_a2903,1.0,1e-07,origin_node,o_a2462_from_a2903,1e-07
o_a4442,from_a-4443,1.0,1e-07,origin_node,o_a4442_from_a-4443,1e-07
o_a1039,from_a-1040,1.0,1e-07,origin_node,o_a1039_from_a-1040,1e-07
o_a1039,from_a-1204,1.0,1e-07,origin_node,o_a1039_from_a-1204,1e-07
o_a1039,from_a1216,1.0,1e-07,origin_node,o_a1039_from_a1216,1e-07
o_a1039,from_a1234,1.0,1e-07,origin_node,o_a1039_from_a1234,1e-07
o_a466,from_a-467,1.0,1e-07,origin_node,o_a466_from_a-467,1e-07
o_a466,from_a-484,1.0,1e-07,origin_node,o_a466_from_a-484,1e-07
o_a466,from_a490,1.0,1e-07,origin_node,o_a466_from_a490,1e-07
o_a466,from_a496,1.0,1e-07,origin_node,o_a466_from_a496,1e-07
o_a1897,from_a-1898,1.0,1e-07,origin_node,o_a1897_from_a-1898,1e-07
o_a1897,from_a-1900,1.0,1e-07,origin_node,o_a1897_from_a-1900,1e-07
o_a1897,from_a2164,1.0,1e-07,origin_node,o_a1897_from_a2164,1e-07
o_a1897,from_a2172,1.0,1e-07,origin_node,o_a1897_from_a2172,1e-07
o_a1352,from_a-1353,1.0,1e-07,origin_node,o_a1352_from_a-1353,1e-07
o_a1352,from_a-1562,1.0,1e-07,origin_node,o_a1352_from_a-1562,1e-07
o_a1352,from_a2913,1.0,1e-07,origin_node,o_a1352_from_a2913,1e-07
o_a3851,from_a-3852,1.0,1e-07,origin_node,o_a3851_from_a-3852,1e-07
o_a3851,from_a-4262,1.0,1e-07,origin_node,o_a3851_from_a-4262,1e-07
o_a3851,from_a4267,1.0,1e-07,origin_node,o_a3851_from_a4267,1e-07
o_a2664,from_a-2665,1.0,1e-07,origin_node,o_a2664_from_a-2665,1e-07
o_a2664,from_a-3149,1.0,1e-07,origin_node,o_a2664_from_a-3149,1e-07
o_a2664,from_a-3151,1.0,1e-07,origin_node,o_a2664_from_a-3151,1e-07
o_a2664,from_a3183,1.0,1e-07,origin_node,o_a2664_from_a3183,1e-07
o_a2664,from_a3184,1.0,1e-07,origin_node,o_a2664_from_a3184,1e-07
o_a3737,from_a-3738,1.0,1e-07,origin_node,o_a3737_from_a-3738,1e-07
o_a1233,from_a-1234,1.0,1e-07,origin_node,o_a1233_from_a-1234,1e-07
o_a1233,from_a1572,1.0,1e-07,origin_node,o_a1233_from_a1572,1e-07
o_a1233,from_a1586,1.0,1e-07,origin_node,o_a1233_from_a1586,1e-07
o_a1233,from_a1656,1.0,1e-07,origin_node,o_a1233_from_a1656,1e-07
o_a495,from_a-496,1.0,1e-07,origin_node,o_a495_from_a-496,1e-07
o_a495,from_a1900,1.0,1e-07,origin_node,o_a495_from_a1900,1e-07
o_a495,from_a2276,1.0,1e-07,origin_node,o_a495_from_a2276,1e-07
o_a495,from_a2278,1.0,1e-07,origin_node,o_a495_from_a2278,1e-07
